## [iView]
## Converted from:	C:\Users\Lenovo\Desktop\GAZE\Licencjat\DANE\Eyetrackingowe\GazeButtonsExperiment 2019-10-12 14-40-19.idf
## Date:	12.10.2019 14:38:54
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	17464                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	POI                                                                                                                                                                                                                                                             
## Description:	Nazwa komputera: RMX1318501-1738                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(840;525)
## Calibration Point 1:	Position(420;53)
## Calibration Point 2:	Position(1596;263)
## Calibration Point 3:	Position(1260;998)
## Calibration Point 4:	Position(84;788)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RMX1318501-1738//SMI_RED250mobile///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.4.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
2433192871	SMP	1	1194.15	589.28	994.77	651.16	17.73	17.73	5.49	18.14	18.14	5.66	1192.58	590.71	1196.14	590.68	995.22	652.24	998.69	652.12	1102.08	807.45	1137.20	890.79	0	1	1	2	-1	-1	-170.67	-24.36	731.48	-112.99	-44.47	751.74	0.24	0.12	-0.96	0.28	0.12	-0.95	0		
2433196917	SMP	1	1195.02	588.88	995.90	650.81	17.77	17.77	5.49	18.09	18.09	5.66	1193.54	590.44	1197.09	590.32	996.17	652.13	999.67	652.06	1104.92	798.37	1128.55	867.45	0	1	1	2	-1	-1	-171.17	-24.29	732.36	-113.29	-44.44	751.65	0.24	0.13	-0.96	0.27	0.14	-0.95	0		
2433200962	SMP	1	1196.06	588.73	996.91	650.76	17.79	17.79	5.49	17.98	17.98	5.65	1194.52	590.01	1198.02	589.96	997.13	651.91	1000.68	651.90	1099.47	819.22	1126.37	883.79	0	1	1	2	-1	-1	-171.77	-24.22	733.70	-113.49	-44.34	750.91	0.24	0.11	-0.96	0.27	0.13	-0.95	0		
2433205007	SMP	1	1196.92	588.12	997.95	650.40	18.01	18.01	5.51	17.94	17.94	5.64	1195.41	589.65	1199.00	589.61	997.96	651.76	1001.60	651.58	1102.18	795.80	1110.02	876.55	0	1	1	2	-1	-1	-172.11	-24.11	733.90	-113.51	-44.17	749.23	0.24	0.13	-0.96	0.26	0.14	-0.96	0		
2433209053	SMP	1	1197.83	587.82	998.94	650.21	17.96	17.96	5.52	18.04	18.04	5.64	1196.33	589.34	1199.95	589.33	999.24	651.37	1002.72	651.26	1103.12	796.00	1122.94	887.33	0	1	1	2	-1	-1	-172.35	-24.02	733.71	-113.93	-44.07	749.53	0.24	0.13	-0.96	0.28	0.13	-0.95	0		
2433213098	SMP	1	1198.69	587.54	999.76	650.16	17.91	17.91	5.53	18.18	18.18	5.64	1197.36	588.97	1200.79	588.90	1000.18	651.20	1003.66	651.10	1112.12	806.35	1135.17	903.29	0	1	1	2	-1	-1	-173.12	-23.96	735.72	-114.28	-44.04	749.88	0.25	0.12	-0.96	0.28	0.12	-0.95	0		
2433217144	SMP	1	1199.65	587.29	1000.87	649.71	17.81	17.81	5.53	18.17	18.17	5.65	1198.22	588.61	1201.90	588.56	1001.16	651.03	1004.63	650.96	1114.59	817.43	1123.42	873.11	0	1	1	2	-1	-1	-173.19	-23.82	734.76	-114.66	-44.02	750.33	0.25	0.11	-0.96	0.28	0.14	-0.95	0		
2433221189	SMP	1	0.00	0.00	1001.76	649.45	0.00	0.00	0.00	18.07	18.07	5.65	0.00	0.00	0.00	0.00	1001.90	650.83	1005.56	650.64	0.00	0.00	1120.00	875.26	0	0	1	1	-1	-1	0.00	0.00	0.00	-114.65	-43.83	748.57	0.00	0.00	0.00	0.27	0.14	-0.95	0		
2433225235	SMP	1	0.00	0.00	1002.83	649.24	0.00	0.00	0.00	18.07	18.07	5.64	0.00	0.00	0.00	0.00	1002.87	650.43	1006.61	650.28	0.00	0.00	1112.26	894.77	0	0	1	1	-1	-1	0.00	0.00	0.00	-114.58	-43.57	746.03	0.00	0.00	0.00	0.27	0.13	-0.95	0		
2433229280	SMP	1	1202.61	586.16	1003.70	648.86	18.03	18.03	5.54	18.04	18.04	5.64	1201.24	587.52	1204.75	587.49	1004.18	650.19	1007.60	650.05	1115.12	815.75	1137.08	878.96	0	1	1	2	-1	-1	-174.35	-23.52	735.80	-115.15	-43.57	747.43	0.25	0.12	-0.96	0.29	0.14	-0.95	0		
2433233326	SMP	1	0.00	0.00	1004.64	648.63	0.00	0.00	0.00	18.09	18.09	5.64	0.00	0.00	0.00	0.00	1005.14	649.92	1008.46	649.90	0.00	0.00	1139.27	872.53	0	0	1	1	-1	-1	0.00	0.00	0.00	-115.83	-43.65	749.97	0.00	0.00	0.00	0.28	0.14	-0.95	0		
2433237371	SMP	1	0.00	0.00	1005.63	648.34	0.00	0.00	0.00	18.04	18.04	5.63	0.00	0.00	0.00	0.00	1005.78	649.66	1009.48	649.51	0.00	0.00	1119.69	873.88	0	0	1	1	-1	-1	0.00	0.00	0.00	-115.74	-43.42	747.67	0.00	0.00	0.00	0.27	0.14	-0.95	0		
2433241417	SMP	1	0.00	0.00	1007.67	647.76	0.00	0.00	0.00	18.04	18.04	5.63	0.00	0.00	0.00	0.00	1007.87	649.04	1011.42	648.96	0.00	0.00	1117.12	875.85	0	0	1	1	-1	-1	0.00	0.00	0.00	-116.31	-43.21	747.29	0.00	0.00	0.00	0.27	0.14	-0.95	0		
2433245462	SMP	1	0.00	0.00	1008.52	647.48	0.00	0.00	0.00	18.12	18.12	5.63	0.00	0.00	0.00	0.00	1008.78	648.75	1012.38	648.70	0.00	0.00	1124.23	873.26	0	0	1	1	-1	-1	0.00	0.00	0.00	-116.47	-43.08	746.44	0.00	0.00	0.00	0.28	0.14	-0.95	0		
2433249507	SMP	1	1208.44	583.92	1009.47	647.08	17.85	17.85	5.54	18.05	18.05	5.62	1206.78	585.40	1210.33	585.36	1009.63	648.45	1013.42	648.24	1097.86	807.78	1125.41	872.99	0	1	1	2	-1	-1	-176.15	-22.87	736.16	-116.33	-42.79	743.61	0.24	0.12	-0.96	0.28	0.14	-0.95	0		
2433253553	SMP	1	0.00	0.00	1010.57	646.85	0.00	0.00	0.00	18.09	18.09	5.62	0.00	0.00	0.00	0.00	1010.81	648.25	1014.15	648.03	0.00	0.00	1113.45	868.66	0	0	1	1	-1	-1	0.00	0.00	0.00	-117.03	-42.88	746.18	0.00	0.00	0.00	0.27	0.14	-0.95	0		
2433257598	SMP	1	0.00	0.00	1011.59	646.54	0.00	0.00	0.00	18.06	18.06	5.62	0.00	0.00	0.00	0.00	1011.76	647.87	1015.32	647.89	0.00	0.00	1111.45	864.06	0	0	1	1	-1	-1	0.00	0.00	0.00	-117.32	-42.78	745.93	0.00	0.00	0.00	0.27	0.14	-0.95	0		
2433261644	SMP	1	1211.23	583.19	1012.43	646.30	17.79	17.79	5.54	18.07	18.07	5.62	1209.71	584.40	1213.27	584.33	1012.58	647.56	1016.35	647.52	1110.00	835.55	1115.43	867.96	0	1	1	2	-1	-1	-177.12	-22.57	736.42	-117.21	-42.53	743.36	0.25	0.10	-0.96	0.28	0.13	-0.95	0		
2433265689	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2433269735	SMP	1	0.00	0.00	1014.51	645.84	0.00	0.00	0.00	18.13	18.13	5.62	0.00	0.00	0.00	0.00	1014.69	647.13	1018.09	646.97	0.00	0.00	1105.05	871.43	0	0	1	1	-1	-1	0.00	0.00	0.00	-118.11	-42.48	745.25	0.00	0.00	0.00	0.27	0.13	-0.95	0		
2433273780	SMP	1	1214.33	581.81	1015.40	645.55	18.08	18.08	5.56	18.21	18.21	5.63	1212.65	583.43	1216.19	583.38	1015.65	646.79	1019.08	646.83	1089.27	789.53	1110.47	867.47	0	1	1	2	-1	-1	-178.15	-22.28	736.89	-118.63	-42.49	746.63	0.24	0.13	-0.96	0.28	0.14	-0.95	0		
2433277826	SMP	1	0.00	0.00	1016.29	645.43	0.00	0.00	0.00	18.17	18.17	5.63	0.00	0.00	0.00	0.00	1016.56	646.54	1020.19	646.38	0.00	0.00	1116.71	883.89	0	0	1	1	-1	-1	0.00	0.00	0.00	-118.76	-42.31	745.44	0.00	0.00	0.00	0.28	0.12	-0.95	0		
2433281871	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2433285917	SMP	1	1217.04	581.16	1018.33	644.78	17.90	17.90	5.56	17.89	17.89	5.62	1215.63	582.48	1219.10	582.46	1018.62	646.15	1022.01	645.99	1115.33	821.63	1108.92	870.36	0	1	1	2	-1	-1	-179.34	-22.03	738.06	-119.65	-42.29	747.19	0.25	0.11	-0.96	0.28	0.14	-0.95	0		
2433289962	SMP	1	0.00	0.00	1019.35	644.57	0.00	0.00	0.00	18.11	18.11	5.62	0.00	0.00	0.00	0.00	1019.61	645.78	1023.04	645.82	0.00	0.00	1108.32	872.46	0	0	1	1	-1	-1	0.00	0.00	0.00	-120.14	-42.26	748.30	0.00	0.00	0.00	0.28	0.13	-0.95	0		
2433294008	SMP	1	0.00	0.00	1020.18	644.37	0.00	0.00	0.00	18.22	18.22	5.63	0.00	0.00	0.00	0.00	1020.52	645.57	1024.15	645.47	0.00	0.00	1120.32	877.37	0	0	1	1	-1	-1	0.00	0.00	0.00	-120.25	-42.10	747.01	0.00	0.00	0.00	0.29	0.13	-0.95	0		
2433298053	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2433302098	SMP	1	0.00	0.00	1022.29	644.08	0.00	0.00	0.00	18.23	18.23	5.64	0.00	0.00	0.00	0.00	1022.56	645.29	1026.03	645.06	0.00	0.00	1112.39	886.31	0	0	1	1	-1	-1	0.00	0.00	0.00	-120.99	-42.04	747.76	0.00	0.00	0.00	0.28	0.12	-0.95	0		
2433306144	SMP	1	0.00	0.00	1023.36	643.63	0.00	0.00	0.00	18.19	18.19	5.65	0.00	0.00	0.00	0.00	1023.62	645.06	1027.02	644.95	0.00	0.00	1107.87	866.80	0	0	1	1	-1	-1	0.00	0.00	0.00	-121.54	-42.06	749.13	0.00	0.00	0.00	0.28	0.14	-0.95	0		
2433310189	SMP	1	0.00	0.00	1024.43	643.58	0.00	0.00	0.00	18.20	18.20	5.66	0.00	0.00	0.00	0.00	1024.61	644.71	1028.05	644.80	0.00	0.00	1106.06	881.99	0	0	1	1	-1	-1	0.00	0.00	0.00	-121.98	-42.02	749.87	0.00	0.00	0.00	0.28	0.13	-0.95	0		
2433314235	SMP	1	0.00	0.00	1025.35	643.33	0.00	0.00	0.00	18.21	18.21	5.66	0.00	0.00	0.00	0.00	1025.55	644.55	1029.22	644.49	0.00	0.00	1113.36	882.61	0	0	1	1	-1	-1	0.00	0.00	0.00	-122.00	-41.84	747.98	0.00	0.00	0.00	0.29	0.13	-0.95	0		
2433318280	SMP	1	0.00	0.00	1026.33	643.14	0.00	0.00	0.00	18.29	18.29	5.67	0.00	0.00	0.00	0.00	1026.59	644.47	1030.11	644.20	0.00	0.00	1112.45	882.98	0	0	1	1	-1	-1	0.00	0.00	0.00	-122.28	-41.78	747.87	0.00	0.00	0.00	0.28	0.13	-0.95	0		
2433322421	SMP	1	0.00	0.00	1027.34	643.08	0.00	0.00	0.00	18.22	18.22	5.67	0.00	0.00	0.00	0.00	1027.63	644.38	1031.12	644.11	0.00	0.00	1116.15	885.15	0	0	1	1	-1	-1	0.00	0.00	0.00	-122.67	-41.77	748.24	0.00	0.00	0.00	0.29	0.13	-0.95	0		
2433326561	SMP	1	0.00	0.00	1028.44	642.83	0.00	0.00	0.00	18.19	18.19	5.67	0.00	0.00	0.00	0.00	1028.72	644.18	1032.13	644.05	0.00	0.00	1114.78	876.06	0	0	1	1	-1	-1	0.00	0.00	0.00	-123.20	-41.80	749.47	0.00	0.00	0.00	0.28	0.14	-0.95	0		
2433330701	SMP	1	0.00	0.00	1029.46	642.79	0.00	0.00	0.00	18.35	18.35	5.68	0.00	0.00	0.00	0.00	1029.78	644.07	1033.20	643.99	0.00	0.00	1115.14	875.56	0	0	1	1	-1	-1	0.00	0.00	0.00	-123.71	-41.83	750.51	0.00	0.00	0.00	0.29	0.13	-0.95	0		
2433334841	SMP	1	0.00	0.00	1030.43	642.70	0.00	0.00	0.00	18.26	18.26	5.69	0.00	0.00	0.00	0.00	1030.82	643.97	1034.40	643.96	0.00	0.00	1125.79	872.83	0	0	1	1	-1	-1	0.00	0.00	0.00	-123.88	-41.75	749.39	0.00	0.00	0.00	0.30	0.13	-0.95	0		
2433338981	SMP	1	0.00	0.00	1032.69	642.50	0.00	0.00	0.00	18.33	18.33	5.69	0.00	0.00	0.00	0.00	1032.91	643.84	1036.53	643.80	0.00	0.00	1119.49	867.45	0	0	1	1	-1	-1	0.00	0.00	0.00	-124.32	-41.63	748.04	0.00	0.00	0.00	0.29	0.14	-0.95	0		
2433343122	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2433347262	SMP	1	0.00	0.00	1034.86	642.63	0.00	0.00	0.00	18.14	18.14	5.69	0.00	0.00	0.00	0.00	1035.13	643.79	1038.76	643.70	0.00	0.00	1121.06	880.09	0	0	1	1	-1	-1	0.00	0.00	0.00	-124.79	-41.53	746.69	0.00	0.00	0.00	0.29	0.12	-0.95	0		
2433351402	SMP	1	0.00	0.00	1035.93	642.40	0.00	0.00	0.00	18.19	18.19	5.68	0.00	0.00	0.00	0.00	1036.32	643.74	1039.81	643.69	0.00	0.00	1125.74	863.88	0	0	1	1	-1	-1	0.00	0.00	0.00	-125.23	-41.54	747.19	0.00	0.00	0.00	0.29	0.14	-0.95	0		
2433355542	SMP	1	0.00	0.00	1037.04	642.43	0.00	0.00	0.00	18.29	18.29	5.69	0.00	0.00	0.00	0.00	1037.42	643.72	1040.87	643.65	0.00	0.00	1128.49	868.65	0	0	1	1	-1	-1	0.00	0.00	0.00	-125.70	-41.58	747.98	0.00	0.00	0.00	0.29	0.13	-0.95	0		
2433359683	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2433363823	SMP	1	0.00	0.00	1038.18	642.58	0.00	0.00	0.00	18.32	18.32	5.69	0.00	0.00	0.00	0.00	1038.47	643.73	1041.91	643.68	0.00	0.00	1127.24	875.91	0	0	1	1	-1	-1	0.00	0.00	0.00	-126.16	-41.63	748.77	0.00	0.00	0.00	0.29	0.13	-0.95	0		
2433367963	SMP	1	0.00	0.00	1039.19	642.53	0.00	0.00	0.00	18.35	18.35	5.70	0.00	0.00	0.00	0.00	1039.56	643.67	1043.01	643.77	0.00	0.00	1130.94	872.38	0	0	1	1	-1	-1	0.00	0.00	0.00	-126.61	-41.67	749.43	0.00	0.00	0.00	0.29	0.13	-0.95	0		
2433372103	SMP	1	0.00	0.00	1040.30	642.50	0.00	0.00	0.00	18.28	18.28	5.71	0.00	0.00	0.00	0.00	1040.63	643.67	1044.08	643.83	0.00	0.00	1130.91	867.59	0	0	1	1	-1	-1	0.00	0.00	0.00	-127.07	-41.72	750.14	0.00	0.00	0.00	0.29	0.13	-0.95	0		
2433376243	SMP	1	0.00	0.00	1041.48	642.58	0.00	0.00	0.00	18.31	18.31	5.71	0.00	0.00	0.00	0.00	1041.81	643.81	1045.41	643.90	0.00	0.00	1134.87	863.74	0	0	1	1	-1	-1	0.00	0.00	0.00	-127.26	-41.69	748.93	0.00	0.00	0.00	0.30	0.14	-0.95	0		
2433380384	SMP	1	0.00	0.00	1043.91	642.57	0.00	0.00	0.00	18.17	18.17	5.70	0.00	0.00	0.00	0.00	1044.17	643.98	1047.67	643.92	0.00	0.00	1131.74	856.44	0	0	1	1	-1	-1	0.00	0.00	0.00	-127.99	-41.72	748.95	0.00	0.00	0.00	0.29	0.14	-0.95	0		
2433384524	SMP	1	0.00	0.00	1044.86	642.70	0.00	0.00	0.00	18.54	18.54	5.72	0.00	0.00	0.00	0.00	1045.33	644.04	1048.77	643.96	0.00	0.00	1140.12	857.28	0	0	1	1	-1	-1	0.00	0.00	0.00	-128.47	-41.77	749.66	0.00	0.00	0.00	0.30	0.14	-0.94	0		
2433388532	SMP	1	0.00	0.00	1046.13	642.84	0.00	0.00	0.00	18.32	18.32	5.72	0.00	0.00	0.00	0.00	1046.53	644.13	1049.95	644.02	0.00	0.00	1137.05	861.53	0	0	1	1	-1	-1	0.00	0.00	0.00	-129.01	-41.85	750.60	0.00	0.00	0.00	0.30	0.13	-0.95	0		
2433392541	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2433396549	SMP	1	0.00	0.00	1049.57	643.11	0.00	0.00	0.00	18.17	18.17	5.71	0.00	0.00	0.00	0.00	1049.80	644.32	1053.57	644.12	0.00	0.00	1139.28	874.87	0	0	1	1	-1	-1	0.00	0.00	0.00	-129.54	-41.72	747.39	0.00	0.00	0.00	0.30	0.12	-0.95	0		
2433400557	SMP	1	0.00	0.00	1050.93	643.15	0.00	0.00	0.00	18.22	18.22	5.71	0.00	0.00	0.00	0.00	1050.94	644.34	1054.73	644.24	0.00	0.00	1124.85	874.01	0	0	1	1	-1	-1	0.00	0.00	0.00	-129.37	-41.57	744.34	0.00	0.00	0.00	0.29	0.13	-0.95	0		
2433404566	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2433408574	SMP	1	0.00	0.00	1053.28	643.34	0.00	0.00	0.00	18.29	18.29	5.70	0.00	0.00	0.00	0.00	1053.55	644.58	1056.95	644.54	0.00	0.00	1124.95	871.07	0	0	1	1	-1	-1	0.00	0.00	0.00	-130.43	-41.75	746.09	0.00	0.00	0.00	0.29	0.13	-0.95	0		
2433412582	SMP	1	0.00	0.00	1054.54	643.48	0.00	0.00	0.00	18.21	18.21	5.70	0.00	0.00	0.00	0.00	1054.67	644.66	1058.42	644.75	0.00	0.00	1121.96	872.68	0	0	1	1	-1	-1	0.00	0.00	0.00	-130.40	-41.65	743.59	0.00	0.00	0.00	0.29	0.13	-0.95	0		
2433416591	SMP	1	0.00	0.00	1055.65	643.73	0.00	0.00	0.00	18.37	18.37	5.70	0.00	0.00	0.00	0.00	1056.14	644.85	1059.65	644.90	0.00	0.00	1143.03	875.65	0	0	1	1	-1	-1	0.00	0.00	0.00	-130.89	-41.73	743.99	0.00	0.00	0.00	0.31	0.13	-0.94	0		
2433420599	SMP	1	0.00	0.00	1056.83	643.61	0.00	0.00	0.00	18.37	18.37	5.70	0.00	0.00	0.00	0.00	1057.32	644.96	1060.78	644.91	0.00	0.00	1144.12	862.66	0	0	1	1	-1	-1	0.00	0.00	0.00	-131.44	-41.81	745.06	0.00	0.00	0.00	0.31	0.14	-0.94	0		
2433424607	SMP	1	0.00	0.00	1058.20	643.78	0.00	0.00	0.00	18.43	18.43	5.71	0.00	0.00	0.00	0.00	1058.66	645.06	1062.12	645.00	0.00	0.00	1146.44	867.32	0	0	1	1	-1	-1	0.00	0.00	0.00	-132.02	-41.89	745.97	0.00	0.00	0.00	0.31	0.13	-0.94	0		
2433428616	SMP	1	0.00	0.00	1059.47	643.87	0.00	0.00	0.00	18.36	18.36	5.71	0.00	0.00	0.00	0.00	1059.84	645.14	1063.28	645.01	0.00	0.00	1137.08	871.84	0	0	1	1	-1	-1	0.00	0.00	0.00	-132.56	-41.96	746.94	0.00	0.00	0.00	0.30	0.13	-0.94	0		
2433432624	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2433436632	SMP	1	0.00	0.00	1062.18	644.05	0.00	0.00	0.00	18.41	18.41	5.72	0.00	0.00	0.00	0.00	1062.52	645.34	1065.99	645.16	0.00	0.00	1138.12	874.62	0	0	1	1	-1	-1	0.00	0.00	0.00	-133.51	-42.04	747.52	0.00	0.00	0.00	0.30	0.13	-0.94	0		
2433440641	SMP	1	0.00	0.00	1063.50	644.12	0.00	0.00	0.00	18.27	18.27	5.72	0.00	0.00	0.00	0.00	1063.62	645.42	1067.24	645.16	0.00	0.00	1118.46	879.07	0	0	1	1	-1	-1	0.00	0.00	0.00	-133.67	-41.99	746.31	0.00	0.00	0.00	0.29	0.13	-0.95	0		
2433444649	SMP	1	0.00	0.00	1064.79	644.21	0.00	0.00	0.00	18.21	18.21	5.71	0.00	0.00	0.00	0.00	1064.93	645.35	1068.75	645.26	0.00	0.00	1126.35	886.00	0	0	1	1	-1	-1	0.00	0.00	0.00	-133.52	-41.81	743.03	0.00	0.00	0.00	0.30	0.12	-0.95	0		
2433448657	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2433452666	SMP	1	0.00	0.00	1067.37	644.21	0.00	0.00	0.00	18.41	18.41	5.71	0.00	0.00	0.00	0.00	1067.60	645.51	1071.31	645.39	0.00	0.00	1126.97	878.64	0	0	1	1	-1	-1	0.00	0.00	0.00	-134.01	-41.75	741.21	0.00	0.00	0.00	0.30	0.13	-0.94	0		
2433456674	SMP	1	0.00	0.00	1068.66	644.28	0.00	0.00	0.00	18.40	18.40	5.70	0.00	0.00	0.00	0.00	1068.75	645.53	1072.72	645.44	0.00	0.00	1126.57	879.40	0	0	1	1	-1	-1	0.00	0.00	0.00	-133.63	-41.52	736.95	0.00	0.00	0.00	0.30	0.13	-0.94	0		
2433460683	SMP	1	0.00	0.00	1070.15	644.27	0.00	0.00	0.00	18.41	18.41	5.70	0.00	0.00	0.00	0.00	1070.50	645.54	1073.91	645.48	0.00	0.00	1127.16	878.11	0	0	1	1	-1	-1	0.00	0.00	0.00	-134.50	-41.66	739.22	0.00	0.00	0.00	0.30	0.13	-0.94	0		
2433464691	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2433468699	SMP	1	0.00	0.00	1072.77	644.31	0.00	0.00	0.00	18.35	18.35	5.69	0.00	0.00	0.00	0.00	1072.72	645.54	1076.71	645.46	0.00	0.00	1116.34	881.91	0	0	1	1	-1	-1	0.00	0.00	0.00	-134.50	-41.42	734.97	0.00	0.00	0.00	0.30	0.13	-0.95	0		
2433472708	SMP	1	0.00	0.00	1074.09	644.35	0.00	0.00	0.00	18.41	18.41	5.69	0.00	0.00	0.00	0.00	1074.49	645.52	1077.90	645.48	0.00	0.00	1125.40	883.44	0	0	1	1	-1	-1	0.00	0.00	0.00	-135.42	-41.56	737.47	0.00	0.00	0.00	0.31	0.13	-0.94	0		
2433476716	SMP	1	0.00	0.00	1075.36	644.32	0.00	0.00	0.00	18.43	18.43	5.68	0.00	0.00	0.00	0.00	1075.58	645.52	1079.26	645.40	0.00	0.00	1120.05	887.95	0	0	1	1	-1	-1	0.00	0.00	0.00	-135.63	-41.49	736.53	0.00	0.00	0.00	0.30	0.13	-0.94	0		
2433480724	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2433484733	SMP	1	0.00	0.00	1078.15	644.19	0.00	0.00	0.00	18.38	18.38	5.68	0.00	0.00	0.00	0.00	1078.47	645.48	1081.90	645.41	0.00	0.00	1115.87	885.45	0	0	1	1	-1	-1	0.00	0.00	0.00	-136.88	-41.61	738.65	0.00	0.00	0.00	0.30	0.13	-0.94	0		
2433488741	SMP	1	0.00	0.00	1079.40	644.17	0.00	0.00	0.00	18.45	18.45	5.69	0.00	0.00	0.00	0.00	1079.59	645.49	1083.12	645.30	0.00	0.00	1109.72	886.34	0	0	1	1	-1	-1	0.00	0.00	0.00	-137.37	-41.63	739.35	0.00	0.00	0.00	0.30	0.13	-0.95	0		
2433492749	SMP	1	0.00	0.00	1080.67	644.23	0.00	0.00	0.00	18.38	18.38	5.68	0.00	0.00	0.00	0.00	1080.79	645.40	1084.69	645.26	0.00	0.00	1112.33	892.74	0	0	1	1	-1	-1	0.00	0.00	0.00	-137.17	-41.42	735.95	0.00	0.00	0.00	0.31	0.12	-0.94	0		
